0.000203440015583,1.32348898008e-19,-0.000274894284777
1.32348898008e-19,-0.00108694446681,-4.76456032831e-21
-0.000274894284777,-4.76456032831e-21,0.000883504451227
0.00137772970927,-2.17052192734e-20,0.00232406840024
-2.17052192734e-20,0.00189279314264,-1.63689117057e-19
0.00232406840024,-1.63689117057e-19,-0.00327052285191
0.00685157257279,-2.09005379735e-19,-0.000255451394638
-2.09005379735e-19,-0.0143556596537,-3.42624827164e-19
-0.000255451394638,-3.42624827164e-19,0.00750408708089
0.00138503032968,-6.96684599117e-20,0.00150068664392
-6.96684599117e-20,0.0002875822428,3.21872519957e-19
0.00150068664392,3.21872519957e-19,-0.00167261257248
-0.00645213707718,-2.8640301529e-20,-0.00389077782374
-2.8640301529e-20,0.00319189192365,1.53418842571e-19
-0.00389077782374,1.53418842571e-19,0.00326024515352
-6.89034893775e-06,1.57124611716e-19,0.000181190720606
1.57124611716e-19,0.00142283418927,-6.29557238047e-19
0.000181190720606,-6.29557238047e-19,-0.00141594384033
-0.00196835387699,4.85455757895e-20,-0.00190684633632
4.85455757895e-20,-0.000807190843755,2.8110905937e-19
-0.00190684633632,2.8110905937e-19,0.00277554472074
0.00021075542195,-4.47868670861e-20,0.000204666151852
-4.47868670861e-20,0.000717214318641,-5.81911634764e-19
0.000204666151852,-5.81911634764e-19,-0.000927969740591
